incident_number,call_type,call_type_group,call_time,Street,call_origin,mental_health,drug_related,dv_related,alcohol_related,Area,AreaName,Latitude,Longitude,WARD,DISTRICT,type_level
20BU005033,Ordinance Violation - Other,Quality of Life,3/10/20 18:56,S Winooski Ave,Phone,0,0,0,1,D,Downtown,44.48029451,-73.21243135,3,Central,Type 1
20BU005034,Roadway Hazard,Motor Vehicle,3/10/20 19:20,Shelburne Rd/Prospect Parkway,Phone,0,0,0,0,E,SouthEnd,44.45559603,-73.20842395,5,South,Type 2
20BU005035,Suspicious Event,Public Service,3/10/20 19:30,Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.47988403,-73.21650978,3,Central,Type 1
20BU005036,Intoxication,Quality of Life,3/10/20 20:00,Cherry St,Phone,0,0,0,1,D,Downtown,44.48125197,-73.21437749,3,Central,Type 1
20BU005037,Traffic,Motor Vehicle,3/10/20 20:49,Riverside Ave/Hillside Ter,Phone,0,0,0,0,C,UniversityHillSection,44.48647823,-73.19742082,1,East,Type 1
20BU005038,Suspicious Event,Public Service,3/10/20 20:49,Pearl St,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.47908446,-73.20802514,2,Central,Type 1
20BU005039,Traffic,Motor Vehicle,3/10/20 21:04,North Ave/Sunset Court,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48673514,-73.22509807,3,Central,Type 1
20BU005040,Traffic,Motor Vehicle,3/10/20 21:05,S Winooski Ave / Bank St,Officer/Radio,0,0,0,0,D,Downtown,44.4770674,-73.21043392,8,East,Type 1
20BU005041,Intoxication,Quality of Life,3/10/20 21:22,Main St,Phone,0,0,0,0,D,Downtown,44.47649236,-73.21618667,3,Central,Type 1
20BU005042,DUI,Motor Vehicle,3/10/20 21:26,Poirier Pl / North Ave,Phone,0,0,0,1,A,NewNorthEnd,44.50653284,-73.24857691,7,North,Type 2
20BU005043,Suspicious Event,Public Service,3/10/20 21:33,S Winooski Ave / St Paul St,Phone,0,1,0,0,E,SouthEnd,44.46816389,-73.21001853,6,South,Type 1
20BU005044,Suspicious Event,Public Service,3/10/20 21:57,Ward Street,Phone,0,0,0,0,B,OldNorthEnd,44.48751288,-73.22416331,3,Central,Type 1
20BU005045,Suspicious Event,Public Service,3/10/20 23:03,Manhattan Dr,Phone,0,1,0,0,B,OldNorthEnd,44.4889188,-73.21320725,2,Central,Type 1
20BU005046,Assist – Motorist,Motor Vehicle,3/10/20 23:11,Perkins Pier,Phone,0,0,0,0,E,SouthEnd,44.47145402,-73.22129821,5,South,NA
20BU005047,Intoxication,Quality of Life,3/10/20 23:34,Church St/Bank St,911,0,0,0,1,D,Downtown,44.47944653,-73.21110623,3,Central,Type 1
20BU005048,Crash - Property damage only,Motor Vehicle,3/10/20 23:52,Pearl St/N Union,Phone,0,0,0,0,C,UniversityHillSection,44.48037574,-73.20957918,2,Central,NA
20BU005049,Alarm,Public Service,3/11/20 0:20,Pine St,Phone,0,0,0,0,E,SouthEnd,44.46015166,-73.21386099,5,South,Type 2
20BU005050,Ordinance Violation - Other,Quality of Life,3/11/20 1:13,Main St / S Winooski Ave,Officer/Radio,0,0,0,0,D,Downtown,44.47653125,-73.21243372,3,Central,Type 1
20BU005051,Threats/Harassment,Other,3/11/20 2:01,Main St,911,0,0,0,0,D,Downtown,44.47644894,-73.21113732,3,Central,Type 2
20BU005052,Alarm,Public Service,3/11/20 3:36,Church St,Phone,0,0,0,0,D,Downtown,44.48180515,-73.21192038,3,Central,Type 2
20BU005053,Suspicious Event,Public Service,3/11/20 5:36,Front St / Summer St,Phone,0,0,0,0,B,OldNorthEnd,44.48290354,-73.22144437,3,Central,Type 1
20BU005054,Trespass,Other,3/11/20 5:44,Riverside Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48782825,-73.18989073,1,East,Type 2
20BU005055,Larceny - from Building,Property,3/4/20 14:39,Buell St,Online Report,0,0,0,0,C,UniversityHillSection,44.47791157,-73.20924793,8,East,Type 1
20BU005056,Larceny - from Building,Property,3/5/20 18:45,Institute Rd,Online Report,0,0,0,0,A,NewNorthEnd,44.49612349,-73.23333938,4,North,Type 1
20BU005057,Crash - LSA,Motor Vehicle,3/6/20 11:03,Main St,Online Report,0,0,0,0,D,Downtown,44.4773141,-73.216318,3,Central,NA
20BU005058,SRO Activity,Public Service,3/11/20 7:55,Institute Rd,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.49768308,-73.23463878,4,North,Type 1
20BU005059,Found/Lost Property,Public Service,3/11/20 7:55,North Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48171849,-73.22259207,3,Central,Type 1
20BU005060,Found/Lost Property,Public Service,3/6/20 19:59,Maple St,Online Report,0,0,0,0,E,SouthEnd,44.47305966,-73.21687357,5,South,Type 1
20BU005061,Trespass,Other,3/11/20 8:08,Bank St,Phone,0,0,0,0,D,Downtown,44.47644226,-73.21660944,3,Central,Type 2
20BU005062,Vandalism,Property,3/7/20 15:47,S Willard St,Online Report,0,0,0,0,E,SouthEnd,44.46793915,-73.20544575,6,South,Type 1
20BU005063,Larceny - from Motor Vehicle,Property,3/8/20 14:33,S Prospect St,Online Report,0,0,0,0,E,SouthEnd,44.46872547,-73.19986411,6,South,Type 1
20BU005064,Crash - LSA,Motor Vehicle,3/9/20 11:05,Pine St,Online Report,0,0,0,0,E,SouthEnd,44.44645497,-73.21298541,5,South,NA
20BU005065,Crash - Non-Investigated,Motor Vehicle,3/11/20 8:46,Plattsburg Ave / Beltline,Phone,0,0,0,0,A,NewNorthEnd,44.52536669,-73.25739789,7,North,NA
20BU005066,Assist - Agency,Assist,3/11/20 8:54,Lake St,Phone,0,0,0,0,NA,NA,NA,NA,NA,NA,Type 2
20BU005067,Found/Lost Property,Public Service,3/9/20 18:28,Church St/City Hall,Online Report,0,0,0,0,D,Downtown,44.47442751,-73.21092779,3,Central,Type 1
20BU005068,Assist - Other,Assist,3/11/20 9:13,Poplar St,Phone,0,0,0,0,B,OldNorthEnd,44.48428135,-73.21846755,3,Central,Type 1
20BU005069,Vandalism - graffiti,Property,3/10/20 9:29,Northshore Rd/Bikepath,Online Report,0,0,0,0,D,Downtown,44.47671376,-73.22107176,3,Central,Type 1
20BU005070,Animal Problem,Animal,3/11/20 9:33,N Winooski Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48603285,-73.20995779,2,Central,Type 1
20BU005071,Found/Lost Property,Public Service,3/11/20 9:33,North St,Phone,0,0,0,0,B,OldNorthEnd,44.48411598,-73.21757827,3,Central,Type 1
20BU005072,Assist - Agency,Assist,3/11/20 11:06,Flynn Ave,Phone,0,0,0,1,E,SouthEnd,44.45430843,-73.21459088,5,South,Type 2
20BU005073,Intoxication,Quality of Life,3/11/20 11:27,Pine St,911,0,0,0,1,E,SouthEnd,44.45714203,-73.21400831,5,South,Type 1
20BU005074,Background Investigation,Administrative,3/11/20 11:28,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48392375,-73.22167442,3,Central,Type 1
20BU005075,Violation of Conditions of Release,Court Order,3/11/20 11:32,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48511182,-73.22374151,3,Central,Type 2
20BU005076,TRO/FRO Service,Court Order,3/11/20 11:35,NA,Phone,0,0,1,0,B,OldNorthEnd,NA,NA,3,Central,Type 3
20BU005077,Mental Health Issue,Public Service,3/11/20 11:47,Shelburne Rd,Phone,1,0,0,0,E,SouthEnd,44.45863438,-73.2067574,6,South,Type 2
20BU005078,Trespass,Other,3/11/20 11:50,N. Winooski Ave,Phone,0,0,0,0,NA,NA,44.48568225,-73.20786015,2,Central,Type 2
20BU005079,Crash - LSA,Motor Vehicle,3/11/20 11:53,Intervale Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48431129,-73.213155,2,Central,NA
20BU005080,Assist – Motorist,Motor Vehicle,3/11/20 11:53,Riverside Ave/N Prospect St,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.4878493,-73.20237465,1,East,NA
20BU005081,Larceny - from Building,Property,3/11/20 12:02,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.51653488,-73.25873373,4,North,Type 1
20BU005082,Found/Lost Property,Public Service,3/11/20 12:06,Bank St/S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47731671,-73.21192936,8,East,Type 1
20BU005083,TRO/FRO Service,Court Order,3/11/20 12:09,NA,Phone,0,0,0,0,D,Downtown,NA,NA,3,Central,Type 3
20BU005084,Foot Patrol,Public Service,3/11/20 12:11,Church Street Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47984105,-73.21144098,3,Central,Type 1
20BU005085,DLS,Motor Vehicle,3/11/20 12:45,Battery St/King St,Officer/Radio,0,0,0,0,D,Downtown,44.47583264,-73.21896722,3,Central,Type 1
20BU005086,Trespass,Other,3/11/20 12:59,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47679521,-73.21128103,6,South,Type 2
20BU005087,Juvenile Problem,Public Service,3/11/20 13:06,NA,Officer/Radio,0,0,0,0,E,SouthEnd,NA,NA,6,South,Type 1
20BU005088,Community Outreach,Public Service,3/11/20 13:27,North Ave,Phone,0,0,1,0,B,OldNorthEnd,44.4823433,-73.22076093,3,Central,Type 1
20BU005089,Larceny - from Building,Property,3/11/20 13:28,N Union St,Phone,0,0,0,0,C,UniversityHillSection,44.48276279,-73.21110613,2,Central,Type 1
20BU005090,Trespass,Other,3/11/20 13:28,N Winooski Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48646142,-73.20730973,2,Central,Type 2
20BU005091,Arrest on Warrant,Court Order,3/11/20 13:32,S Winooski Ave,Officer/Radio,0,0,0,0,D,Downtown,44.47662177,-73.21158496,6,South,Type 1
20BU005092,Animal Problem,Animal,3/11/20 13:53,North St,Phone,0,0,0,0,C,UniversityHillSection,44.48496424,-73.20233723,1,East,Type 1
20BU005093,Assist - Public,Public Service,3/11/20 14:11,North Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.4839132,-73.22019084,3,Central,Type 1
20BU005094,Disturbance,Quality of Life,3/11/20 14:17,Institute Rd,Phone,0,0,0,0,A,NewNorthEnd,44.49444241,-73.2360513,4,North,Type 2
20BU005095,Intoxication,Quality of Life,3/11/20 14:18,Lakeside Ave,Phone,0,0,0,1,E,SouthEnd,44.46274667,-73.21736223,5,South,Type 1
20BU005096,Search Warrant,Court Order,3/11/20 14:19,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48144016,-73.22020759,3,Central,Type 1
20BU005097,TRO/FRO Service,Court Order,3/11/20 14:26,NA,Phone,0,0,1,0,B,OldNorthEnd,NA,NA,3,Central,Type 3
20BU005098,Threats/Harassment,Other,3/11/20 14:47,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.4782313,-73.19217364,1,East,Type 2
20BU005099,Threats/Harassment,Other,3/11/20 14:58,Hillside Ter,Phone,1,0,0,0,C,UniversityHillSection,44.48872842,-73.19707734,1,East,Type 2
20BU005100,Welfare Check,Public Service,3/11/20 15:04,Elmwood Ave,Phone,0,0,0,0,B,OldNorthEnd,44.4823481,-73.21398318,3,Central,Type 2
20BU005101,Crash - Property damage only,Motor Vehicle,3/11/20 15:22,Colchester Ave/East Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48111646,-73.19388782,1,East,NA
20BU005102,Foot Patrol,Public Service,3/11/20 16:06,Church Street Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47724441,-73.212054,3,Central,Type 1
20BU005103,Ordinance Violation - Other,Quality of Life,3/11/20 16:16,Shelburne St,911,0,0,0,0,E,SouthEnd,44.44838771,-73.20914106,5,South,Type 1
20BU005104,Crash - Property damage only,Motor Vehicle,3/11/20 16:24,Elmwood Ave,911,0,0,0,0,B,OldNorthEnd,44.48348911,-73.21436585,3,Central,NA
20BU005105,TRO/FRO Service,Court Order,3/11/20 16:35,NA,Phone,0,0,0,0,C,UniversityHillSection,NA,NA,1,East,Type 3
20BU005106,Crash - Property damage only,Motor Vehicle,3/11/20 16:58,N Winooski Ave/Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.47931799,-73.21316003,2,Central,NA
20BU005107,Found/Lost Property,Public Service,3/11/20 17:02,Front St,Phone,0,0,0,0,B,OldNorthEnd,44.48129399,-73.22077362,3,Central,Type 1
20BU005108,Assist - Other,Assist,3/11/20 17:10,N Winooski Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48785384,-73.20811833,2,Central,Type 1
20BU005109,Intoxication,Quality of Life,3/11/20 17:14,Cherry St/St Paul St,911,0,0,0,0,D,Downtown,44.47900718,-73.2149446,3,Central,Type 1
20BU005110,Disturbance,Quality of Life,3/11/20 17:34,Pearl St/Elmwood Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48042875,-73.21551853,3,Central,Type 2
20BU005111,Assist - Agency,Assist,3/11/20 18:00,Maple St,Phone,0,0,0,0,E,SouthEnd,44.47483085,-73.2148545,6,South,Type 2
20BU005112,Welfare Check,Public Service,3/11/20 18:47,Bank St,Phone,0,0,0,0,D,Downtown,44.48000253,-73.21751406,3,Central,Type 2
20BU005113,Welfare Check,Public Service,3/11/20 18:59,Ethan Allen Pkwy,Phone,0,0,0,0,A,NewNorthEnd,44.50804427,-73.23993935,7,North,Type 2
20BU005114,Welfare Check,Public Service,3/11/20 19:29,S Winooski Ave,Phone,0,0,1,0,D,Downtown,44.47636337,-73.20965946,3,Central,Type 2
20BU005115,Disturbance,Quality of Life,3/11/20 19:33,N Winooski Ave/Archibald St,911,0,0,0,0,B,OldNorthEnd,44.48921742,-73.20606675,2,Central,Type 2
20BU005116,Motor Vehicle Complaint,Motor Vehicle,3/11/20 20:05,Manhattan Dr / Rt 127,Phone,0,0,0,0,B,OldNorthEnd,44.48735192,-73.21314371,2,Central,Type 1
20BU005117,Traffic,Motor Vehicle,3/11/20 20:54,Riverside Ave/Intervale Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48754467,-73.21034554,2,Central,Type 1
20BU005118,Traffic,Motor Vehicle,3/11/20 21:17,North Ave/Simms St,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.52100607,-73.26033072,7,North,Type 1
20BU005119,Mental Health Issue,Public Service,3/11/20 21:23,Maple St,Phone,0,0,0,0,E,SouthEnd,44.47505495,-73.21722858,5,South,Type 2
20BU005120,Traffic,Motor Vehicle,3/11/20 21:43,North Ave/Institute Rd,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.49540581,-73.23043966,7,North,Type 1
20BU005121,Noise,Quality of Life,3/11/20 21:47,College St,Phone,0,0,0,0,C,UniversityHillSection,44.4777237,-73.20592659,8,East,Type 1
20BU005122,Welfare Check,Public Service,3/11/20 21:57,Cherry St,Phone,0,0,0,0,D,Downtown,44.47996479,-73.21653467,3,Central,Type 2
20BU005123,Trespass,Other,3/11/20 22:41,Church St,Phone,1,0,0,0,D,Downtown,44.47354683,-73.21274872,3,Central,Type 2
20BU005124,Animal Problem,Animal,3/11/20 22:44,S Willard St,Phone,0,0,0,0,E,SouthEnd,44.46675535,-73.20567787,6,South,Type 1
20BU005125,Disturbance,Quality of Life,3/11/20 23:31,St Paul St/Adams St,911,0,0,0,1,E,SouthEnd,44.4712838,-73.21392206,5,South,Type 2
20BU005126,Mental Health Issue,Public Service,3/11/20 23:47,Flynn Ave,Phone,1,0,0,1,E,SouthEnd,44.45391219,-73.21531251,5,South,Type 2
20BU005127,Assist - Agency,Assist,3/11/20 23:55,W Allen St,Phone,0,0,0,0,NA,NA,44.4922639,-73.18561224,NA,NA,Type 2
20BU005128,DUI,Motor Vehicle,3/12/20 0:07,Manhattan Dr/N Champlain St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48577842,-73.21834723,3,Central,Type 2
20BU005129,Trespass,Other,3/12/20 1:29,Bank St,Phone,0,0,0,0,D,Downtown,44.47915026,-73.2145501,3,Central,Type 2
20BU005130,Suspicious Event,Public Service,3/12/20 2:43,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47966496,-73.20987025,3,Central,Type 1
20BU005131,Trespass,Other,3/12/20 6:44,Bank St,Phone,0,0,0,0,D,Downtown,44.47960054,-73.21553967,3,Central,Type 2
20BU005132,Larceny - from Motor Vehicle,Property,3/12/20 7:39,Van Patten Pkwy,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.50788298,-73.23737221,7,North,Type 1
20BU005133,Community Outreach,Public Service,3/12/20 8:09,N Winooski Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48809773,-73.21046207,2,Central,Type 1
20BU005134,Larceny - from Motor Vehicle,Property,3/12/20 8:13,Rivermount Ter,Phone,0,0,0,0,A,NewNorthEnd,44.50510099,-73.23480641,7,North,Type 1
20BU005135,Operations,Administrative,3/12/20 8:17,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48172168,-73.22060994,3,Central,Type 1
20BU005136,Community Outreach,Public Service,3/12/20 8:25,Cherry St,Officer/Radio,0,0,0,0,D,Downtown,44.47865518,-73.21675285,3,Central,Type 1
20BU005137,Threats/Harassment,Other,3/12/20 8:38,Pearl St,911,0,0,0,0,C,UniversityHillSection,44.48123074,-73.21260914,2,Central,Type 2
20BU005138,Crash - Property damage only,Motor Vehicle,3/12/20 9:01,S Winooski Ave,911,0,0,0,0,D,Downtown,44.47856733,-73.21187336,8,East,NA
20BU005139,Alarm,Public Service,3/12/20 9:13,College St,Phone,0,0,0,0,D,Downtown,44.47625678,-73.22093494,3,Central,Type 2
20BU005140,Suspicious Event,Public Service,3/12/20 9:22,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.49280464,-73.22798256,4,North,Type 1
20BU005141,Crash - Property damage only,Motor Vehicle,3/12/20 9:28,Main St/St Paul St,Phone,0,0,0,0,D,Downtown,44.47494092,-73.21504763,3,Central,NA
20BU005142,Suspicious Event,Public Service,3/12/20 9:29,Riverside Ave,Phone,0,0,0,0,C,UniversityHillSection,44.49083679,-73.2067022,2,Central,Type 1
20BU005143,Larceny - from Motor Vehicle,Property,3/12/20 9:37,Saratoga Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50343602,-73.23448672,7,North,Type 1
20BU005144,Welfare Check,Public Service,3/12/20 9:40,Park St,Phone,0,0,0,0,B,OldNorthEnd,44.48595474,-73.21777427,3,Central,Type 2
20BU005145,Assist - Public,Public Service,3/12/20 9:44,Church St,Phone,0,0,0,0,D,Downtown,44.47904709,-73.21115588,3,Central,Type 1
20BU005146,Counterfeiting,Financial Crime,3/12/20 9:45,Bank St,Phone,0,0,0,0,D,Downtown,44.4766454,-73.21409674,3,Central,Type 1
20BU005147,Juvenile Problem,Public Service,3/12/20 9:54,NA,Officer/Radio,0,0,0,0,E,SouthEnd,NA,NA,6,South,Type 1
20BU005148,Retail Theft,Property,3/12/20 9:57,Pine St,Phone,0,0,0,0,E,SouthEnd,44.46023965,-73.21439088,5,South,Type 2
20BU005149,Found/Lost Property,Public Service,3/11/20 12:10,St Paul St,Phone,0,0,0,0,E,SouthEnd,44.46980824,-73.21204384,5,South,Type 1
20BU005150,TRO/FRO Service,Court Order,3/12/20 11:36,NA,Phone,0,0,0,0,D,Downtown,NA,NA,3,Central,Type 3
20BU005151,Crash - LSA,Motor Vehicle,3/11/20 15:50,Colchester Ave,Online Report,0,0,0,0,C,UniversityHillSection,44.47895274,-73.19412284,1,East,NA
20BU005152,Motor Vehicle Complaint,Motor Vehicle,3/12/20 11:56,Leddy Park Rd/North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50667466,-73.24195577,7,North,Type 1
20BU005153,Vandalism,Property,3/11/20 21:07,Buell St/S Winooski Ave,Online Report,0,0,0,0,D,Downtown,44.48021631,-73.21294093,8,East,Type 1
20BU005154,TRO/FRO Service,Court Order,3/12/20 12:24,NA,Phone,0,0,0,0,B,OldNorthEnd,NA,NA,2,Central,Type 3
20BU005155,Stalking,Assault,3/12/20 13:08,NA,911,0,0,0,0,D,Downtown,NA,NA,3,Central,Type 3
20BU005156,Suspicious Event,Public Service,3/12/20 13:11,Bank St,Phone,0,0,0,0,D,Downtown,44.47930239,-73.21134473,3,Central,Type 1
20BU005157,Suspicious Event,Public Service,3/12/20 13:36,Adams St,911,0,0,0,0,E,SouthEnd,44.47244836,-73.21312198,6,South,Type 1
20BU005158,Operations,Administrative,3/12/20 13:50,Cherry St,Phone,0,0,0,0,D,Downtown,44.47950559,-73.21541395,3,Central,Type 1
20BU005159,Mental Health Issue,Public Service,3/12/20 14:13,College St,Phone,1,0,0,0,D,Downtown,44.47649676,-73.21105938,8,East,Type 2
20BU005160,TRO/FRO Service,Court Order,3/12/20 14:41,NA,Phone,0,0,0,0,C,UniversityHillSection,NA,NA,2,Central,Type 3
20BU005161,Crash - Property damage only,Motor Vehicle,3/12/20 14:49,S Winooski Ave/King St,911,0,0,0,0,D,Downtown,44.47558635,-73.21244765,6,South,NA
20BU005162,Welfare Check,Public Service,3/12/20 15:10,King St,Phone,0,0,0,0,D,Downtown,44.47617479,-73.21492393,3,Central,Type 2
20BU005163,Noise,Quality of Life,3/12/20 15:12,S Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.48050746,-73.20516985,1,East,Type 1
20BU005164,Suspicious Event,Public Service,3/12/20 15:15,Park St / North St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48402259,-73.21821824,3,Central,Type 1
20BU005165,Welfare Check,Public Service,3/12/20 15:31,Park St,Phone,0,0,0,0,B,OldNorthEnd,44.48116253,-73.2175012,3,Central,Type 2
20BU005166,Assist – Motorist,Motor Vehicle,3/12/20 15:53,Park St/Battery St,Officer/Radio,0,0,0,0,D,Downtown,44.48053164,-73.21915712,3,Central,NA
20BU005167,Sexual Assault,Assault,3/5/20 22:00,NA,Phone,0,0,0,0,NA,NA,NA,NA,3,Central,Type 3
20BU005168,Foot Patrol,Public Service,3/12/20 16:20,Marketplace,Phone,0,0,0,0,D,Downtown,44.47629322,-73.21496416,3,Central,Type 1
20BU005169,Disturbance,Quality of Life,3/12/20 16:26,Hildred Dr,Phone,0,0,1,0,C,UniversityHillSection,44.48530436,-73.19624414,1,East,Type 2
20BU005170,Noise,Quality of Life,3/12/20 16:33,S Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.47880951,-73.20601532,1,East,Type 1
20BU005171,Arrest on Warrant,Court Order,3/12/20 16:33,College St/S Winooksi Ave,Phone,0,0,0,0,D,Downtown,44.47576461,-73.21197189,8,East,Type 1
20BU005172,Assist - Agency,Assist,3/12/20 16:54,Bank St,Phone,0,0,0,0,D,Downtown,44.47648065,-73.21191159,3,Central,Type 2
20BU005173,Alarm,Public Service,3/12/20 17:17,Lavalley Lane,Phone,0,0,0,0,E,SouthEnd,44.47126877,-73.22150168,5,South,Type 2
20BU005174,Domestic Disturbance,Domestic,3/12/20 17:20,NA,Phone,0,0,1,1,A,NewNorthEnd,NA,NA,7,North,Type 3
20BU005175,Alarm,Public Service,3/12/20 17:20,N Winooski Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48870577,-73.20669849,2,Central,Type 2
20BU005176,Suspicious Event,Public Service,3/12/20 17:39,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48146032,-73.22296595,3,Central,Type 1
20BU005177,Violation of Conditions of Release,Court Order,3/12/20 17:43,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48618907,-73.22429633,3,Central,Type 2
20BU005178,Disturbance,Quality of Life,3/12/20 18:00,Pine St/Cherry St,911,0,0,0,0,D,Downtown,44.47854782,-73.21562962,3,Central,Type 2
20BU005179,Disturbance,Quality of Life,3/12/20 18:29,Main St/Church St,Phone,0,0,0,0,D,Downtown,44.47438854,-73.21049737,3,Central,Type 2
20BU005180,Untimely Death,Public Service,3/12/20 18:33,St Paul St,911,0,0,0,0,E,SouthEnd,44.47322735,-73.21129342,6,South,Type 3
20BU005181,Welfare Check,Public Service,3/12/20 19:01,Buell St/S Winooski Ave,911,0,0,0,0,D,Downtown,44.47982235,-73.20959585,8,East,Type 2
20BU005182,Assist - Agency,Assist,3/12/20 19:24,University Pl/Main St,Phone,0,0,0,0,C,UniversityHillSection,44.47608717,-73.19715383,8,East,Type 2
20BU005183,911 Hangup,Other,3/12/20 19:38,North Ave,911,0,0,0,0,A,NewNorthEnd,44.50524176,-73.24086725,7,North,Type 2
20BU005184,Trespass,Other,3/12/20 20:03,Maple St,911,0,0,0,0,E,SouthEnd,44.47384378,-73.2167795,5,South,Type 2
20BU005185,Alarm,Public Service,3/12/20 20:40,N Winooski Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48495068,-73.20953032,2,Central,Type 2
20BU005186,Crash - LSA,Motor Vehicle,3/12/20 21:09,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48236472,-73.21951964,3,Central,NA
20BU005187,Trespass,Other,3/12/20 21:45,Battery St,Phone,0,0,0,0,D,Downtown,44.4764713,-73.21762701,3,Central,Type 2
20BU005188,Noise,Quality of Life,3/12/20 21:54,Greene St,Phone,0,0,0,0,C,UniversityHillSection,44.47945147,-73.2057536,2,Central,Type 1
20BU005189,Assist - Public,Public Service,3/12/20 22:18,Hyde St,Phone,0,0,0,0,C,UniversityHillSection,44.48776569,-73.20738784,2,Central,Type 1
20BU005190,Suspicious Event,Public Service,3/12/20 22:27,S Willard St,Phone,0,0,0,0,NA,NA,44.48119023,-73.20405637,1,East,Type 1
20BU005191,Disturbance,Quality of Life,3/12/20 22:57,S Winooski Ave/Bank St,911,0,0,0,0,D,Downtown,44.47847595,-73.21188421,8,East,Type 2
